,year,source_id,experiment_id,tas
2175,2020.0,ACCESS-CM2,ssp370,288.1759949369191
2176,2020.0,EC-Earth3,historical,
2177,2020.0,EC-Earth3,ssp370,288.4405242133342
2178,2021.0,CESM2,historical,
2179,2021.0,CESM2,ssp370,288.29304898483946
2180,2021.0,MPI-ESM1-2-LR,historical,
2181,2021.0,MPI-ESM1-2-LR,ssp370,288.05188798086374
2182,2021.0,CNRM-ESM2-1,historical,
2183,2021.0,CNRM-ESM2-1,ssp370,287.84485898359816
2184,2021.0,EC-Earth3-Veg,historical,
2185,2021.0,EC-Earth3-Veg,ssp370,288.5901750859439
2186,2021.0,FGOALS-g3,historical,
2187,2021.0,FGOALS-g3,ssp370,288.5291881037898
2188,2021.0,UKESM1-0-LL,historical,
2189,2021.0,UKESM1-0-LL,ssp370,287.5521651676783
2190,2021.0,CanESM5,historical,
2191,2021.0,CanESM5,ssp370,288.91684589554825
2192,2021.0,ACCESS-CM2,historical,
2193,2021.0,ACCESS-CM2,ssp370,288.2568604673375
2194,2021.0,EC-Earth3,historical,
2195,2021.0,EC-Earth3,ssp370,288.63758351259924
2196,2022.0,CESM2,historical,
2197,2022.0,CESM2,ssp370,288.2875277244578
2198,2022.0,MPI-ESM1-2-LR,historical,
2199,2022.0,MPI-ESM1-2-LR,ssp370,288.1866498127735
2200,2022.0,CNRM-ESM2-1,historical,
2201,2022.0,CNRM-ESM2-1,ssp370,287.964685959114
2202,2022.0,EC-Earth3-Veg,historical,
2203,2022.0,EC-Earth3-Veg,ssp370,288.5397520870576
2204,2022.0,FGOALS-g3,historical,
2205,2022.0,FGOALS-g3,ssp370,288.3928154977716
2206,2022.0,UKESM1-0-LL,historical,
2207,2022.0,UKESM1-0-LL,ssp370,287.66496779879463
2208,2022.0,CanESM5,historical,
2209,2022.0,CanESM5,ssp370,288.7985628366263
2210,2022.0,ACCESS-CM2,historical,
2211,2022.0,ACCESS-CM2,ssp370,288.26035088595495
2212,2022.0,EC-Earth3,historical,
2213,2022.0,EC-Earth3,ssp370,288.75082222075946
2214,2023.0,CESM2,historical,
2215,2023.0,CESM2,ssp370,288.4247462008794
2216,2023.0,MPI-ESM1-2-LR,historical,
2217,2023.0,MPI-ESM1-2-LR,ssp370,287.9306391217163
2218,2023.0,CNRM-ESM2-1,historical,
2219,2023.0,CNRM-ESM2-1,ssp370,287.9897239655604
2220,2023.0,EC-Earth3-Veg,historical,
2221,2023.0,EC-Earth3-Veg,ssp370,288.52582567182134
2222,2023.0,FGOALS-g3,historical,
2223,2023.0,FGOALS-g3,ssp370,288.6733339421742
2224,2023.0,UKESM1-0-LL,historical,
2225,2023.0,UKESM1-0-LL,ssp370,287.7937959328038
2226,2023.0,CanESM5,historical,
2227,2023.0,CanESM5,ssp370,288.53079979996625
2228,2023.0,ACCESS-CM2,historical,
2229,2023.0,ACCESS-CM2,ssp370,288.47051867230715
2230,2023.0,EC-Earth3,historical,
2231,2023.0,EC-Earth3,ssp370,288.751556322839
2232,2024.0,CESM2,historical,
2233,2024.0,CESM2,ssp370,288.5984864663778
2234,2024.0,MPI-ESM1-2-LR,historical,
2235,2024.0,MPI-ESM1-2-LR,ssp370,287.78571909958316
2236,2024.0,CNRM-ESM2-1,historical,
2237,2024.0,CNRM-ESM2-1,ssp370,287.84656300491764
2238,2024.0,EC-Earth3-Veg,historical,
2239,2024.0,EC-Earth3-Veg,ssp370,288.5608896005729
2240,2024.0,FGOALS-g3,historical,
2241,2024.0,FGOALS-g3,ssp370,288.6062461560769
2242,2024.0,UKESM1-0-LL,historical,
2243,2024.0,UKESM1-0-LL,ssp370,287.97956786032245
2244,2024.0,CanESM5,historical,
2245,2024.0,CanESM5,ssp370,288.5869088442294
2246,2024.0,ACCESS-CM2,historical,
2247,2024.0,ACCESS-CM2,ssp370,288.3792917332369
2248,2024.0,EC-Earth3,historical,
2249,2024.0,EC-Earth3,ssp370,288.5779952543593
2250,2025.0,CESM2,historical,
2251,2025.0,CESM2,ssp370,288.66642345798357
2252,2025.0,MPI-ESM1-2-LR,historical,
2253,2025.0,MPI-ESM1-2-LR,ssp370,287.94773894329427
2254,2025.0,CNRM-ESM2-1,historical,
2255,2025.0,CNRM-ESM2-1,ssp370,287.9052644047669
2256,2025.0,EC-Earth3-Veg,historical,
2257,2025.0,EC-Earth3-Veg,ssp370,288.6339025114694
2258,2025.0,FGOALS-g3,historical,
2259,2025.0,FGOALS-g3,ssp370,288.56999866213755
2260,2025.0,UKESM1-0-LL,historical,
2261,2025.0,UKESM1-0-LL,ssp370,288.0882528451895
2262,2025.0,CanESM5,historical,
2263,2025.0,CanESM5,ssp370,288.7099365840605
2264,2025.0,ACCESS-CM2,historical,
2265,2025.0,ACCESS-CM2,ssp370,288.5330370508098
2266,2025.0,EC-Earth3,historical,
2267,2025.0,EC-Earth3,ssp370,288.54346913568946
2268,2026.0,CESM2,historical,
2269,2026.0,CESM2,ssp370,288.65858779250016
2270,2026.0,MPI-ESM1-2-LR,historical,
2271,2026.0,MPI-ESM1-2-LR,ssp370,288.0287215040873
2272,2026.0,CNRM-ESM2-1,historical,
2273,2026.0,CNRM-ESM2-1,ssp370,287.9793771154489
2274,2026.0,EC-Earth3-Veg,historical,
2275,2026.0,EC-Earth3-Veg,ssp370,288.430455834164
2276,2026.0,FGOALS-g3,historical,
2277,2026.0,FGOALS-g3,ssp370,288.7467977361787
2278,2026.0,UKESM1-0-LL,historical,
2279,2026.0,UKESM1-0-LL,ssp370,288.0123939312859
2280,2026.0,CanESM5,historical,
2281,2026.0,CanESM5,ssp370,289.00861405057657
2282,2026.0,ACCESS-CM2,historical,
2283,2026.0,ACCESS-CM2,ssp370,288.61143550709454
2284,2026.0,EC-Earth3,historical,
2285,2026.0,EC-Earth3,ssp370,288.84080477648496
2286,2027.0,CESM2,historical,
2287,2027.0,CESM2,ssp370,288.81518745639664
2288,2027.0,MPI-ESM1-2-LR,historical,
2289,2027.0,MPI-ESM1-2-LR,ssp370,287.937996693658
2290,2027.0,CNRM-ESM2-1,historical,
2291,2027.0,CNRM-ESM2-1,ssp370,288.13634316244276
2292,2027.0,EC-Earth3-Veg,historical,
2293,2027.0,EC-Earth3-Veg,ssp370,288.5242830947523
2294,2027.0,FGOALS-g3,historical,
2295,2027.0,FGOALS-g3,ssp370,288.6808507512795
2296,2027.0,UKESM1-0-LL,historical,
2297,2027.0,UKESM1-0-LL,ssp370,287.9618006260451
2298,2027.0,CanESM5,historical,
2299,2027.0,CanESM5,ssp370,289.1274229431097
2300,2027.0,ACCESS-CM2,historical,
2301,2027.0,ACCESS-CM2,ssp370,288.5562615463269
2302,2027.0,EC-Earth3,historical,
2303,2027.0,EC-Earth3,ssp370,288.8777988280288
2304,2028.0,CESM2,historical,
2305,2028.0,CESM2,ssp370,288.7569578539017
2306,2028.0,MPI-ESM1-2-LR,historical,
2307,2028.0,MPI-ESM1-2-LR,ssp370,288.06511191597843
2308,2028.0,CNRM-ESM2-1,historical,
2309,2028.0,CNRM-ESM2-1,ssp370,288.10587263838937
2310,2028.0,EC-Earth3-Veg,historical,
2311,2028.0,EC-Earth3-Veg,ssp370,288.50577589756557
2312,2028.0,FGOALS-g3,historical,
2313,2028.0,FGOALS-g3,ssp370,288.75659269797416
2314,2028.0,UKESM1-0-LL,historical,
2315,2028.0,UKESM1-0-LL,ssp370,288.0762999576331
2316,2028.0,CanESM5,historical,
2317,2028.0,CanESM5,ssp370,288.8646939809298
2318,2028.0,ACCESS-CM2,historical,
2319,2028.0,ACCESS-CM2,ssp370,288.65237355019
2320,2028.0,EC-Earth3,historical,
2321,2028.0,EC-Earth3,ssp370,288.77630386453046
2322,2029.0,CESM2,historical,
2323,2029.0,CESM2,ssp370,288.6555887935065
2324,2029.0,MPI-ESM1-2-LR,historical,
2325,2029.0,MPI-ESM1-2-LR,ssp370,287.96030846509063
2326,2029.0,CNRM-ESM2-1,historical,
2327,2029.0,CNRM-ESM2-1,ssp370,287.9715438274447
2328,2029.0,EC-Earth3-Veg,historical,
2329,2029.0,EC-Earth3-Veg,ssp370,288.6491488111149
2330,2029.0,FGOALS-g3,historical,
2331,2029.0,FGOALS-g3,ssp370,288.67204236564106
2332,2029.0,UKESM1-0-LL,historical,
2333,2029.0,UKESM1-0-LL,ssp370,288.2418771332265
2334,2029.0,CanESM5,historical,
2335,2029.0,CanESM5,ssp370,288.9839633518257
2336,2029.0,ACCESS-CM2,historical,
2337,2029.0,ACCESS-CM2,ssp370,288.61303109989467
2338,2029.0,EC-Earth3,historical,
2339,2029.0,EC-Earth3,ssp370,288.834527097145
2340,2030.0,CESM2,historical,
2341,2030.0,CESM2,ssp370,288.8635871167499
2342,2030.0,MPI-ESM1-2-LR,historical,
2343,2030.0,MPI-ESM1-2-LR,ssp370,287.88094673093076
2344,2030.0,CNRM-ESM2-1,historical,
2345,2030.0,CNRM-ESM2-1,ssp370,288.25229925503794
2346,2030.0,EC-Earth3-Veg,historical,
2347,2030.0,EC-Earth3-Veg,ssp370,288.5549319531512
2348,2030.0,FGOALS-g3,historical,
2349,2030.0,FGOALS-g3,ssp370,288.60586615844255
2350,2030.0,UKESM1-0-LL,historical,
2351,2030.0,UKESM1-0-LL,ssp370,288.3534105780764
2352,2030.0,CanESM5,historical,
2353,2030.0,CanESM5,ssp370,289.1164920425207
2354,2030.0,ACCESS-CM2,historical,
2355,2030.0,ACCESS-CM2,ssp370,288.8201022230924
2356,2030.0,EC-Earth3,historical,
2357,2030.0,EC-Earth3,ssp370,288.85090815494937
2358,2031.0,CESM2,historical,
2359,2031.0,CESM2,ssp370,288.7945005108333
2360,2031.0,MPI-ESM1-2-LR,historical,
2361,2031.0,MPI-ESM1-2-LR,ssp370,287.83553549500164
2362,2031.0,CNRM-ESM2-1,historical,
2363,2031.0,CNRM-ESM2-1,ssp370,288.2702472933533
2364,2031.0,EC-Earth3-Veg,historical,
2365,2031.0,EC-Earth3-Veg,ssp370,288.7503207251172
2366,2031.0,FGOALS-g3,historical,
2367,2031.0,FGOALS-g3,ssp370,288.84924032812
2368,2031.0,UKESM1-0-LL,historical,
2369,2031.0,UKESM1-0-LL,ssp370,288.35823796133144
2370,2031.0,CanESM5,historical,
2371,2031.0,CanESM5,ssp370,289.26424385929005
2372,2031.0,ACCESS-CM2,historical,
2373,2031.0,ACCESS-CM2,ssp370,288.7777087169562
2374,2031.0,EC-Earth3,historical,
2375,2031.0,EC-Earth3,ssp370,288.7858045060754
2376,2032.0,CESM2,historical,
2377,2032.0,CESM2,ssp370,288.5938993052531
2378,2032.0,MPI-ESM1-2-LR,historical,
2379,2032.0,MPI-ESM1-2-LR,ssp370,287.9476088384162
2380,2032.0,CNRM-ESM2-1,historical,
2381,2032.0,CNRM-ESM2-1,ssp370,288.2638309879898
2382,2032.0,EC-Earth3-Veg,historical,
2383,2032.0,EC-Earth3-Veg,ssp370,288.91538172391785
2384,2032.0,FGOALS-g3,historical,
2385,2032.0,FGOALS-g3,ssp370,288.8930609519454
2386,2032.0,UKESM1-0-LL,historical,
2387,2032.0,UKESM1-0-LL,ssp370,288.228314413998
2388,2032.0,CanESM5,historical,
2389,2032.0,CanESM5,ssp370,289.25326473598426
2390,2032.0,ACCESS-CM2,historical,
2391,2032.0,ACCESS-CM2,ssp370,288.80483198199
2392,2032.0,EC-Earth3,historical,
2393,2032.0,EC-Earth3,ssp370,288.7177384601962
2394,2033.0,CESM2,historical,
2395,2033.0,CESM2,ssp370,288.7597633554073
2396,2033.0,MPI-ESM1-2-LR,historical,
2397,2033.0,MPI-ESM1-2-LR,ssp370,287.91934111236895
2398,2033.0,CNRM-ESM2-1,historical,
2399,2033.0,CNRM-ESM2-1,ssp370,288.1528925499246
2400,2033.0,EC-Earth3-Veg,historical,
2401,2033.0,EC-Earth3-Veg,ssp370,288.52641910287133
2402,2033.0,FGOALS-g3,historical,
2403,2033.0,FGOALS-g3,ssp370,288.74880177396557
2404,2033.0,UKESM1-0-LL,historical,
2405,2033.0,UKESM1-0-LL,ssp370,288.2596070559928
2406,2033.0,CanESM5,historical,
2407,2033.0,CanESM5,ssp370,289.20821824637693
2408,2033.0,ACCESS-CM2,historical,
2409,2033.0,ACCESS-CM2,ssp370,288.81908471228536
2410,2033.0,EC-Earth3,historical,
2411,2033.0,EC-Earth3,ssp370,289.09318375971515
2412,2034.0,CESM2,historical,
2413,2034.0,CESM2,ssp370,288.85729734429304
2414,2034.0,MPI-ESM1-2-LR,historical,
2415,2034.0,MPI-ESM1-2-LR,ssp370,288.1870132540052
2416,2034.0,CNRM-ESM2-1,historical,
2417,2034.0,CNRM-ESM2-1,ssp370,288.4292949414189
2418,2034.0,EC-Earth3-Veg,historical,
2419,2034.0,EC-Earth3-Veg,ssp370,288.5636034394828
2420,2034.0,FGOALS-g3,historical,
2421,2034.0,FGOALS-g3,ssp370,288.7213397487925
2422,2034.0,UKESM1-0-LL,historical,
2423,2034.0,UKESM1-0-LL,ssp370,288.49370501475295
2424,2034.0,CanESM5,historical,
2425,2034.0,CanESM5,ssp370,289.41469710773197
2426,2034.0,ACCESS-CM2,historical,
2427,2034.0,ACCESS-CM2,ssp370,288.9507829952494
2428,2034.0,EC-Earth3,historical,
2429,2034.0,EC-Earth3,ssp370,288.87759909169256
2430,2035.0,CESM2,historical,
2431,2035.0,CESM2,ssp370,288.70946226198186
2432,2035.0,MPI-ESM1-2-LR,historical,
2433,2035.0,MPI-ESM1-2-LR,ssp370,288.35234228583596
2434,2035.0,CNRM-ESM2-1,historical,
2435,2035.0,CNRM-ESM2-1,ssp370,288.18612340876734
2436,2035.0,EC-Earth3-Veg,historical,
2437,2035.0,EC-Earth3-Veg,ssp370,288.7154241746733
2438,2035.0,FGOALS-g3,historical,
2439,2035.0,FGOALS-g3,ssp370,288.84961140099546
2440,2035.0,UKESM1-0-LL,historical,
2441,2035.0,UKESM1-0-LL,ssp370,288.5724876380903
2442,2035.0,CanESM5,historical,
2443,2035.0,CanESM5,ssp370,289.3991352891956
2444,2035.0,ACCESS-CM2,historical,
2445,2035.0,ACCESS-CM2,ssp370,289.02774692217736
2446,2035.0,EC-Earth3,historical,
2447,2035.0,EC-Earth3,ssp370,288.8330202099176
2448,2036.0,CESM2,historical,
2449,2036.0,CESM2,ssp370,288.90749944753196
2450,2036.0,MPI-ESM1-2-LR,historical,
2451,2036.0,MPI-ESM1-2-LR,ssp370,288.1851478974886
2452,2036.0,CNRM-ESM2-1,historical,
2453,2036.0,CNRM-ESM2-1,ssp370,287.9482327299863
2454,2036.0,EC-Earth3-Veg,historical,
2455,2036.0,EC-Earth3-Veg,ssp370,288.9864631483452
2456,2036.0,FGOALS-g3,historical,
2457,2036.0,FGOALS-g3,ssp370,288.8228381838009
2458,2036.0,UKESM1-0-LL,historical,
2459,2036.0,UKESM1-0-LL,ssp370,288.5493008238454
2460,2036.0,CanESM5,historical,
2461,2036.0,CanESM5,ssp370,289.43305444729907
2462,2036.0,ACCESS-CM2,historical,
2463,2036.0,ACCESS-CM2,ssp370,289.05780758425766
2464,2036.0,EC-Earth3,historical,
2465,2036.0,EC-Earth3,ssp370,288.98032819649706
2466,2037.0,CESM2,historical,
2467,2037.0,CESM2,ssp370,289.0481623299881
2468,2037.0,MPI-ESM1-2-LR,historical,
2469,2037.0,MPI-ESM1-2-LR,ssp370,288.1422385126509
2470,2037.0,CNRM-ESM2-1,historical,
2471,2037.0,CNRM-ESM2-1,ssp370,288.06335412723575
2472,2037.0,EC-Earth3-Veg,historical,
2473,2037.0,EC-Earth3-Veg,ssp370,288.9735019722028
2474,2037.0,FGOALS-g3,historical,
2475,2037.0,FGOALS-g3,ssp370,289.0004925908831
2476,2037.0,UKESM1-0-LL,historical,
2477,2037.0,UKESM1-0-LL,ssp370,288.71919344836124
2478,2037.0,CanESM5,historical,
2479,2037.0,CanESM5,ssp370,289.44049623549967
2480,2037.0,ACCESS-CM2,historical,
2481,2037.0,ACCESS-CM2,ssp370,289.26814185753426
2482,2037.0,EC-Earth3,historical,
2483,2037.0,EC-Earth3,ssp370,289.00942834007407
2484,2038.0,CESM2,historical,
2485,2038.0,CESM2,ssp370,288.734991239184
2486,2038.0,MPI-ESM1-2-LR,historical,
2487,2038.0,MPI-ESM1-2-LR,ssp370,288.0158777463328
2488,2038.0,CNRM-ESM2-1,historical,
2489,2038.0,CNRM-ESM2-1,ssp370,288.2062962426283
2490,2038.0,EC-Earth3-Veg,historical,
2491,2038.0,EC-Earth3-Veg,ssp370,288.9586047651475
2492,2038.0,FGOALS-g3,historical,
2493,2038.0,FGOALS-g3,ssp370,289.1049890652606
2494,2038.0,UKESM1-0-LL,historical,
2495,2038.0,UKESM1-0-LL,ssp370,288.77584818462526
2496,2038.0,CanESM5,historical,
2497,2038.0,CanESM5,ssp370,289.4738335937446
2498,2038.0,ACCESS-CM2,historical,
2499,2038.0,ACCESS-CM2,ssp370,289.3435702756804
2500,2038.0,EC-Earth3,historical,
2501,2038.0,EC-Earth3,ssp370,289.10833008837835
2502,2039.0,CESM2,historical,
2503,2039.0,CESM2,ssp370,288.77482823471473
2504,2039.0,MPI-ESM1-2-LR,historical,
2505,2039.0,MPI-ESM1-2-LR,ssp370,288.1775004566331
2506,2039.0,CNRM-ESM2-1,historical,
2507,2039.0,CNRM-ESM2-1,ssp370,288.3933103382272
2508,2039.0,EC-Earth3-Veg,historical,
2509,2039.0,EC-Earth3-Veg,ssp370,289.1869928386912
2510,2039.0,FGOALS-g3,historical,
2511,2039.0,FGOALS-g3,ssp370,288.9609198333293
2512,2039.0,UKESM1-0-LL,historical,
2513,2039.0,UKESM1-0-LL,ssp370,288.85310702976625
2514,2039.0,CanESM5,historical,
2515,2039.0,CanESM5,ssp370,289.3449648104446
2516,2039.0,ACCESS-CM2,historical,
2517,2039.0,ACCESS-CM2,ssp370,289.07905529771006
2518,2039.0,EC-Earth3,historical,
2519,2039.0,EC-Earth3,ssp370,289.21109256329356
2520,2040.0,CESM2,historical,
2521,2040.0,CESM2,ssp370,288.9653069324476
2522,2040.0,MPI-ESM1-2-LR,historical,
2523,2040.0,MPI-ESM1-2-LR,ssp370,288.21948447539023
2524,2040.0,CNRM-ESM2-1,historical,
2525,2040.0,CNRM-ESM2-1,ssp370,288.32633276596624
2526,2040.0,EC-Earth3-Veg,historical,
2527,2040.0,EC-Earth3-Veg,ssp370,289.0711909366826
2528,2040.0,FGOALS-g3,historical,
2529,2040.0,FGOALS-g3,ssp370,289.0795478330354
2530,2040.0,UKESM1-0-LL,historical,
2531,2040.0,UKESM1-0-LL,ssp370,289.08971848014295
2532,2040.0,CanESM5,historical,
2533,2040.0,CanESM5,ssp370,289.374836305859
2534,2040.0,ACCESS-CM2,historical,
2535,2040.0,ACCESS-CM2,ssp370,289.2064662876835
2536,2040.0,EC-Earth3,historical,
2537,2040.0,EC-Earth3,ssp370,289.244045854922
2538,2041.0,CESM2,historical,
2539,2041.0,CESM2,ssp370,288.89805360474367
2540,2041.0,MPI-ESM1-2-LR,historical,
2541,2041.0,MPI-ESM1-2-LR,ssp370,288.32531060026554
2542,2041.0,CNRM-ESM2-1,historical,
2543,2041.0,CNRM-ESM2-1,ssp370,288.4724999865609
2544,2041.0,EC-Earth3-Veg,historical,
2545,2041.0,EC-Earth3-Veg,ssp370,288.88167608977454
2546,2041.0,FGOALS-g3,historical,
2547,2041.0,FGOALS-g3,ssp370,289.0183547032014
2548,2041.0,UKESM1-0-LL,historical,
2549,2041.0,UKESM1-0-LL,ssp370,288.97034130180094
2550,2041.0,CanESM5,historical,
2551,2041.0,CanESM5,ssp370,289.39855892030016
2552,2041.0,ACCESS-CM2,historical,
2553,2041.0,ACCESS-CM2,ssp370,289.3005705584456
2554,2041.0,EC-Earth3,historical,
2555,2041.0,EC-Earth3,ssp370,289.10550834740724
2556,2042.0,CESM2,historical,
2557,2042.0,CESM2,ssp370,288.84622069401723
2558,2042.0,MPI-ESM1-2-LR,historical,
2559,2042.0,MPI-ESM1-2-LR,ssp370,288.2946223593709
2560,2042.0,CNRM-ESM2-1,historical,
2561,2042.0,CNRM-ESM2-1,ssp370,288.42960393686235
2562,2042.0,EC-Earth3-Veg,historical,
2563,2042.0,EC-Earth3-Veg,ssp370,288.9468510220536
2564,2042.0,FGOALS-g3,historical,
2565,2042.0,FGOALS-g3,ssp370,288.9540684478052
2566,2042.0,UKESM1-0-LL,historical,
2567,2042.0,UKESM1-0-LL,ssp370,288.874146134663
2568,2042.0,CanESM5,historical,
2569,2042.0,CanESM5,ssp370,289.5902957519852
2570,2042.0,ACCESS-CM2,historical,
2571,2042.0,ACCESS-CM2,ssp370,289.3221645854122
2572,2042.0,EC-Earth3,historical,
2573,2042.0,EC-Earth3,ssp370,289.3002941527272
2574,2043.0,CESM2,historical,
2575,2043.0,CESM2,ssp370,289.1535325556228
2576,2043.0,MPI-ESM1-2-LR,historical,
2577,2043.0,MPI-ESM1-2-LR,ssp370,288.6287864251721
2578,2043.0,CNRM-ESM2-1,historical,
2579,2043.0,CNRM-ESM2-1,ssp370,288.7562752220697
2580,2043.0,EC-Earth3-Veg,historical,
2581,2043.0,EC-Earth3-Veg,ssp370,289.10595606184967
2582,2043.0,FGOALS-g3,historical,
2583,2043.0,FGOALS-g3,ssp370,288.977608170956
2584,2043.0,UKESM1-0-LL,historical,
2585,2043.0,UKESM1-0-LL,ssp370,288.85171679071067
2586,2043.0,CanESM5,historical,
2587,2043.0,CanESM5,ssp370,289.6476434440046
2588,2043.0,ACCESS-CM2,historical,
2589,2043.0,ACCESS-CM2,ssp370,289.26302536512276
2590,2043.0,EC-Earth3,historical,
2591,2043.0,EC-Earth3,ssp370,289.41577841628083
2592,2044.0,CESM2,historical,
2593,2044.0,CESM2,ssp370,289.2046828504693
2594,2044.0,MPI-ESM1-2-LR,historical,
2595,2044.0,MPI-ESM1-2-LR,ssp370,288.5999622047283
2596,2044.0,CNRM-ESM2-1,historical,
2597,2044.0,CNRM-ESM2-1,ssp370,288.50736462522235
2598,2044.0,EC-Earth3-Veg,historical,
2599,2044.0,EC-Earth3-Veg,ssp370,289.06080513401105
2600,2044.0,FGOALS-g3,historical,
2601,2044.0,FGOALS-g3,ssp370,289.073294559579
2602,2044.0,UKESM1-0-LL,historical,
2603,2044.0,UKESM1-0-LL,ssp370,289.121782966485
2604,2044.0,CanESM5,historical,
2605,2044.0,CanESM5,ssp370,289.62323721225647
2606,2044.0,ACCESS-CM2,historical,
2607,2044.0,ACCESS-CM2,ssp370,289.33732962937836
2608,2044.0,EC-Earth3,historical,
2609,2044.0,EC-Earth3,ssp370,289.1776043296946
2610,2045.0,CESM2,historical,
2611,2045.0,CESM2,ssp370,289.0843195669159
2612,2045.0,MPI-ESM1-2-LR,historical,
2613,2045.0,MPI-ESM1-2-LR,ssp370,288.5226068543679
2614,2045.0,CNRM-ESM2-1,historical,
2615,2045.0,CNRM-ESM2-1,ssp370,288.59564585775786
2616,2045.0,EC-Earth3-Veg,historical,
2617,2045.0,EC-Earth3-Veg,ssp370,289.10793932640007
2618,2045.0,FGOALS-g3,historical,
2619,2045.0,FGOALS-g3,ssp370,289.1522281622479
2620,2045.0,UKESM1-0-LL,historical,
2621,2045.0,UKESM1-0-LL,ssp370,289.1827069438176
2622,2045.0,CanESM5,historical,
2623,2045.0,CanESM5,ssp370,289.68393976334795
2624,2045.0,ACCESS-CM2,historical,
2625,2045.0,ACCESS-CM2,ssp370,289.59662738856537
2626,2045.0,EC-Earth3,historical,
2627,2045.0,EC-Earth3,ssp370,289.3451231028485
2628,2046.0,CESM2,historical,
2629,2046.0,CESM2,ssp370,289.14683740715884
2630,2046.0,MPI-ESM1-2-LR,historical,
2631,2046.0,MPI-ESM1-2-LR,ssp370,288.4962675224985
2632,2046.0,CNRM-ESM2-1,historical,
2633,2046.0,CNRM-ESM2-1,ssp370,288.6994118281879
2634,2046.0,EC-Earth3-Veg,historical,
2635,2046.0,EC-Earth3-Veg,ssp370,289.27625008562455
2636,2046.0,FGOALS-g3,historical,
2637,2046.0,FGOALS-g3,ssp370,289.07463867723936
2638,2046.0,UKESM1-0-LL,historical,
2639,2046.0,UKESM1-0-LL,ssp370,289.1507160008695
2640,2046.0,CanESM5,historical,
2641,2046.0,CanESM5,ssp370,289.89612256400005
2642,2046.0,ACCESS-CM2,historical,
2643,2046.0,ACCESS-CM2,ssp370,289.43156228226115
2644,2046.0,EC-Earth3,historical,
2645,2046.0,EC-Earth3,ssp370,289.4744228176925
2646,2047.0,CESM2,historical,
2647,2047.0,CESM2,ssp370,289.1568039699376
2648,2047.0,MPI-ESM1-2-LR,historical,
2649,2047.0,MPI-ESM1-2-LR,ssp370,288.59653767524026
2650,2047.0,CNRM-ESM2-1,historical,
2651,2047.0,CNRM-ESM2-1,ssp370,288.75915515409224
2652,2047.0,EC-Earth3-Veg,historical,
2653,2047.0,EC-Earth3-Veg,ssp370,289.4344013303176
2654,2047.0,FGOALS-g3,historical,
2655,2047.0,FGOALS-g3,ssp370,289.32817067183765
2656,2047.0,UKESM1-0-LL,historical,
2657,2047.0,UKESM1-0-LL,ssp370,289.26673115037346
2658,2047.0,CanESM5,historical,
2659,2047.0,CanESM5,ssp370,290.0418424386757
2660,2047.0,ACCESS-CM2,historical,
2661,2047.0,ACCESS-CM2,ssp370,289.4296100296446
2662,2047.0,EC-Earth3,historical,
2663,2047.0,EC-Earth3,ssp370,289.4436512612728
2664,2048.0,CESM2,historical,
2665,2048.0,CESM2,ssp370,289.35054278225806
2666,2048.0,MPI-ESM1-2-LR,historical,
2667,2048.0,MPI-ESM1-2-LR,ssp370,288.65210063514525
2668,2048.0,CNRM-ESM2-1,historical,
2669,2048.0,CNRM-ESM2-1,ssp370,288.6615142532457
2670,2048.0,EC-Earth3-Veg,historical,
2671,2048.0,EC-Earth3-Veg,ssp370,289.3713681469857
2672,2048.0,FGOALS-g3,historical,
2673,2048.0,FGOALS-g3,ssp370,289.2722466217326
2674,2048.0,UKESM1-0-LL,historical,
2675,2048.0,UKESM1-0-LL,ssp370,289.2987450212643
2676,2048.0,CanESM5,historical,
2677,2048.0,CanESM5,ssp370,289.86798326749096
2678,2048.0,ACCESS-CM2,historical,
2679,2048.0,ACCESS-CM2,ssp370,289.58751029806837
2680,2048.0,EC-Earth3,historical,
2681,2048.0,EC-Earth3,ssp370,289.5052130854759
2682,2049.0,CESM2,historical,
2683,2049.0,CESM2,ssp370,289.29421310878917
2684,2049.0,MPI-ESM1-2-LR,historical,
2685,2049.0,MPI-ESM1-2-LR,ssp370,288.75066356684647
2686,2049.0,CNRM-ESM2-1,historical,
2687,2049.0,CNRM-ESM2-1,ssp370,288.79210970526583
2688,2049.0,EC-Earth3-Veg,historical,
2689,2049.0,EC-Earth3-Veg,ssp370,289.3434634355214
2690,2049.0,FGOALS-g3,historical,
2691,2049.0,FGOALS-g3,ssp370,289.13778032954025
2692,2049.0,UKESM1-0-LL,historical,
2693,2049.0,UKESM1-0-LL,ssp370,289.29174955887567
2694,2049.0,CanESM5,historical,
2695,2049.0,CanESM5,ssp370,289.93541938855367
2696,2049.0,ACCESS-CM2,historical,
2697,2049.0,ACCESS-CM2,ssp370,289.8208268902868
2698,2049.0,EC-Earth3,historical,
2699,2049.0,EC-Earth3,ssp370,289.49133260656066
2700,2050.0,CESM2,historical,
2701,2050.0,CESM2,ssp370,289.5158720137358
2702,2050.0,MPI-ESM1-2-LR,historical,
2703,2050.0,MPI-ESM1-2-LR,ssp370,288.7053113401246
2704,2050.0,CNRM-ESM2-1,historical,
2705,2050.0,CNRM-ESM2-1,ssp370,288.7845388716138
2706,2050.0,EC-Earth3-Veg,historical,
2707,2050.0,EC-Earth3-Veg,ssp370,289.2918004432781
2708,2050.0,FGOALS-g3,historical,
